starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 16:14:37 2022	1670102077	0	30335	30335	5578
Sat Dec 03 16:15:04 2022	1670102104	17	30321	30338	0
Sat Dec 03 16:15:02 2022	1670102102	12	30326	30338	0
Sat Dec 03 16:09:29 2022	1670101769	12	30328	30340	0
Sat Dec 03 16:17:09 2022	1670102229	10	30332	30342	3321
Sat Dec 03 16:17:07 2022	1670102227	11	30332	30342	3626
Sat Dec 03 16:18:08 2022	1670102288	9	30335	30344	3626
Sat Dec 03 16:13:01 2022	1670101981	13	30331	30344	0
Sat Dec 03 16:18:35 2022	1670102315	15	30332	30346	0
Sat Dec 03 16:12:31 2022	1670101951	17	30332	30349	0
Sat Dec 03 16:09:32 2022	1670101772	0	30349	30349	3666
Sat Dec 03 16:10:30 2022	1670101830	15	30335	30349	0
Sat Dec 03 16:16:34 2022	1670102194	14	30337	30351	1511
Sat Dec 03 16:09:29 2022	1670101769	26	30326	30352	0
Sat Dec 03 16:16:36 2022	1670102196	0	30352	30352	4483
Sat Dec 03 16:08:59 2022	1670101739	41	30312	30353	0
Sat Dec 03 16:15:33 2022	1670102133	11	30343	30354	1547
Sat Dec 03 16:09:29 2022	1670101769	13	30341	30354	0
Sat Dec 03 16:14:32 2022	1670102072	18	30339	30357	0
Sat Dec 03 16:16:35 2022	1670102195	12	30345	30358	2891
Sat Dec 03 16:13:31 2022	1670102011	13	30346	30359	0
Sat Dec 03 16:11:30 2022	1670101890	10	30353	30363	0
Sat Dec 03 16:13:03 2022	1670101983	13	30353	30365	2990
Sat Dec 03 16:15:32 2022	1670102132	10	30358	30368	0
Sat Dec 03 16:14:34 2022	1670102074	13	30358	30371	2170
Sat Dec 03 16:11:30 2022	1670101890	11	30362	30373	0
Sat Dec 03 16:12:32 2022	1670101952	11	30363	30374	0
Sat Dec 03 16:09:59 2022	1670101799	10	30365	30375	0
Sat Dec 03 16:10:30 2022	1670101830	10	30376	30386	0
Sat Dec 03 16:09:29 2022	1670101769	65	30321	30386	0
Sat Dec 03 16:15:34 2022	1670102134	13	30376	30389	0
Sat Dec 03 16:13:01 2022	1670101981	15	30376	30391	1547
Sat Dec 03 16:13:32 2022	1670102012	18	30374	30391	0
Sat Dec 03 16:10:59 2022	1670101859	13	30379	30392	0
Sat Dec 03 16:14:02 2022	1670102042	16	30378	30393	0
Sat Dec 03 16:16:05 2022	1670102165	10	30400	30410	2891
Sat Dec 03 16:09:59 2022	1670101799	11	30402	30413	0
Sat Dec 03 16:14:04 2022	1670102044	0	30416	30416	3404
Sat Dec 03 16:13:32 2022	1670102012	15	30409	30424	0
Sat Dec 03 16:10:30 2022	1670101830	114	30312	30426	0
Sat Dec 03 16:13:32 2022	1670102012	12	30414	30427	1649
Sat Dec 03 16:12:31 2022	1670101951	11	30416	30428	0
Sat Dec 03 16:11:59 2022	1670101919	12	30419	30431	0
Sat Dec 03 16:13:32 2022	1670102012	18	30413	30431	1511
Sat Dec 03 16:12:30 2022	1670101950	13	30420	30432	0
