starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 14 22:08:36 2022	1668481716	598	217258	217855	27892
Mon Nov 14 22:08:00 2022	1668481680	259	218631	218890	12476
Mon Nov 14 22:08:31 2022	1668481711	0	219973	219973	16646
Mon Nov 14 22:10:00 2022	1668481800	2122	218328	220450	1200
Mon Nov 14 22:09:32 2022	1668481772	0	221532	221532	4152
Mon Nov 14 22:10:57 2022	1668481857	0	221973	221973	893
Mon Nov 14 22:12:10 2022	1668481930	0	221993	221993	875
Mon Nov 14 22:09:32 2022	1668481772	0	222199	222199	4203
Mon Nov 14 22:12:10 2022	1668481930	0	222838	222838	498
Mon Nov 14 22:08:34 2022	1668481714	0	223190	223190	29928
Mon Nov 14 22:08:34 2022	1668481714	0	223900	223900	28233
Mon Nov 14 22:11:21 2022	1668481881	0	225306	225306	1346
Mon Nov 14 22:11:37 2022	1668481897	0	225334	225334	483
Mon Nov 14 22:10:01 2022	1668481801	4400	225161	229561	4112
Mon Nov 14 22:11:14 2022	1668481874	0	230810	230810	581
Mon Nov 14 22:12:14 2022	1668481934	0	230881	230881	736
Mon Nov 14 22:12:05 2022	1668481925	0	231208	231208	1646
Mon Nov 14 22:08:00 2022	1668481680	163	232327	232490	27010
Mon Nov 14 22:09:51 2022	1668481791	0	232633	232633	7294
Mon Nov 14 22:11:15 2022	1668481875	0	232685	232685	606
Mon Nov 14 22:09:12 2022	1668481752	0	235996	235996	4630
Mon Nov 14 22:08:34 2022	1668481714	0	236770	236770	25991
Mon Nov 14 22:09:41 2022	1668481781	1772	237596	239368	2348
Mon Nov 14 22:11:23 2022	1668481883	0	243057	243057	1091
Mon Nov 14 22:08:30 2022	1668481710	876	244520	245396	24135
Mon Nov 14 22:08:00 2022	1668481680	163	245824	245987	11282
Mon Nov 14 22:09:38 2022	1668481778	0	246517	246517	2702
Mon Nov 14 22:11:19 2022	1668481879	0	247278	247278	468
Mon Nov 14 22:08:34 2022	1668481714	0	248065	248065	36430
Mon Nov 14 22:10:12 2022	1668481812	35	248195	248230	1728
Mon Nov 14 22:08:34 2022	1668481714	0	248565	248565	31613
Mon Nov 14 22:10:11 2022	1668481811	364	249342	249705	406
Mon Nov 14 22:08:00 2022	1668481680	256	249763	250020	25541
Mon Nov 14 22:08:31 2022	1668481711	0	251107	251107	15319
Mon Nov 14 22:08:34 2022	1668481714	0	252303	252303	30419
Mon Nov 14 22:11:52 2022	1668481912	0	252802	252802	2032
Mon Nov 14 22:09:12 2022	1668481752	0	256564	256564	2251
Mon Nov 14 22:10:10 2022	1668481810	233	260062	260295	406
Mon Nov 14 22:08:31 2022	1668481711	0	261391	261391	14874
Mon Nov 14 22:11:02 2022	1668481862	0	261717	261717	350
Mon Nov 14 22:11:00 2022	1668481860	0	262018	262018	649
Mon Nov 14 22:08:00 2022	1668481680	53	262895	262948	6370
Mon Nov 14 22:11:28 2022	1668481888	0	264790	264790	788
Mon Nov 14 22:09:59 2022	1668481799	1197	270624	271821	4318
Mon Nov 14 22:11:01 2022	1668481861	0	272969	272969	1032
Mon Nov 14 22:11:04 2022	1668481864	0	274327	274327	701
Mon Nov 14 22:11:26 2022	1668481886	0	275021	275021	718
Mon Nov 14 22:08:00 2022	1668481680	61	275576	275637	30860
Mon Nov 14 22:08:00 2022	1668481680	64	276696	276760	10655
Mon Nov 14 22:11:10 2022	1668481870	0	278036	278036	391
Mon Nov 14 22:11:22 2022	1668481882	0	278068	278068	1111
Mon Nov 14 22:10:57 2022	1668481857	0	278912	278912	583
Mon Nov 14 22:09:19 2022	1668481759	0	279303	279303	1094
Mon Nov 14 22:10:57 2022	1668481857	0	280603	280603	643
Mon Nov 14 22:08:35 2022	1668481715	0	283749	283749	31350
Mon Nov 14 22:08:00 2022	1668481680	165	284307	284472	12656
Mon Nov 14 22:08:00 2022	1668481680	278	284227	284505	10860
Mon Nov 14 22:09:58 2022	1668481798	0	284535	284535	1332
Mon Nov 14 22:08:35 2022	1668481715	0	284570	284570	28282
Mon Nov 14 22:08:00 2022	1668481680	69	285088	285157	12053
Mon Nov 14 22:08:00 2022	1668481680	268	284946	285214	12374
Mon Nov 14 22:08:00 2022	1668481680	263	285499	285763	6593
Mon Nov 14 22:08:00 2022	1668481680	72	285731	285803	26248
Mon Nov 14 22:08:00 2022	1668481680	260	285838	286098	5941
Mon Nov 14 22:08:00 2022	1668481680	167	286731	286898	6559
Mon Nov 14 22:11:08 2022	1668481868	0	287098	287098	449
Mon Nov 14 22:08:00 2022	1668481680	268	287762	288029	26468
Mon Nov 14 22:08:31 2022	1668481711	0	289464	289464	23243
Mon Nov 14 22:11:10 2022	1668481870	0	289768	289768	616
Mon Nov 14 22:08:00 2022	1668481680	265	290177	290442	6916
Mon Nov 14 22:08:00 2022	1668481680	54	294628	294681	521
Mon Nov 14 22:10:12 2022	1668481812	0	294819	294819	1373
Mon Nov 14 22:08:00 2022	1668481680	165	295345	295510	25898
Mon Nov 14 22:08:00 2022	1668481680	57	296580	296637	4804
Mon Nov 14 22:09:47 2022	1668481787	1173	298843	300016	2629
Mon Nov 14 22:08:35 2022	1668481715	0	300513	300513	27681
Mon Nov 14 22:10:56 2022	1668481856	0	304343	304343	921
Mon Nov 14 22:08:31 2022	1668481711	0	311848	311848	12503
Mon Nov 14 22:08:00 2022	1668481680	72	312483	312554	1717
Mon Nov 14 22:08:31 2022	1668481711	0	318875	318875	15623
Mon Nov 14 22:08:00 2022	1668481680	160	319496	319656	4187
Mon Nov 14 22:08:00 2022	1668481680	157	320126	320283	5848
Mon Nov 14 22:09:29 2022	1668481769	0	330276	330276	1912
Mon Nov 14 22:08:31 2022	1668481711	0	350803	350803	15600
Mon Nov 14 22:08:14 2022	1668481694	0	367900	367900	25042
