starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 16:29:10 2022	1670102950	11	30771	30782	0
Sat Dec 03 16:31:43 2022	1670103103	14	30768	30782	0
Sat Dec 03 16:35:47 2022	1670103347	13	30771	30784	0
Sat Dec 03 16:28:09 2022	1670102889	13	30784	30797	0
Sat Dec 03 16:35:13 2022	1670103313	20	30795	30815	0
Sat Dec 03 16:26:37 2022	1670102797	26	30794	30820	0
Sat Dec 03 16:33:14 2022	1670103194	10	30814	30824	1073
Sat Dec 03 16:27:39 2022	1670102859	19	30807	30826	0
Sat Dec 03 16:28:07 2022	1670102887	18	30812	30831	0
Sat Dec 03 16:28:37 2022	1670102917	10	30826	30836	0
Sat Dec 03 16:34:46 2022	1670103286	12	30825	30837	0
Sat Dec 03 16:28:39 2022	1670102919	10	30832	30842	0
Sat Dec 03 16:35:14 2022	1670103314	31	30812	30842	0
Sat Dec 03 16:30:10 2022	1670103010	11	30847	30859	0
Sat Dec 03 16:33:12 2022	1670103192	9	30852	30862	0
Sat Dec 03 16:31:42 2022	1670103102	16	30862	30879	0
Sat Dec 03 16:34:14 2022	1670103254	10	30878	30888	0
Sat Dec 03 16:32:15 2022	1670103135	11	30879	30889	0
Sat Dec 03 16:31:42 2022	1670103102	13	30892	30906	0
Sat Dec 03 16:30:41 2022	1670103041	15	30902	30916	0
Sat Dec 03 16:30:09 2022	1670103009	11	30930	30941	0
Sat Dec 03 16:35:45 2022	1670103345	10	30931	30941	0
Sat Dec 03 16:27:37 2022	1670102857	17	30930	30947	0
Sat Dec 03 16:34:12 2022	1670103252	16	30932	30948	0
Sat Dec 03 16:35:44 2022	1670103344	11	30937	30949	0
Sat Dec 03 16:27:38 2022	1670102858	15	30934	30949	0
Sat Dec 03 16:30:40 2022	1670103040	13	30941	30955	0
Sat Dec 03 16:33:43 2022	1670103223	10	30951	30961	0
Sat Dec 03 16:29:09 2022	1670102949	15	30966	30982	0
Sat Dec 03 16:30:10 2022	1670103010	17	30974	30991	0
Sat Dec 03 16:29:08 2022	1670102948	12	30983	30995	0
Sat Dec 03 16:30:39 2022	1670103039	12	30983	30995	0
Sat Dec 03 16:31:41 2022	1670103101	16	30989	31005	1073
Sat Dec 03 16:32:14 2022	1670103134	11	30996	31007	0
Sat Dec 03 16:31:09 2022	1670103069	22	30999	31021	0
Sat Dec 03 16:26:38 2022	1670102798	9	31023	31032	0
Sat Dec 03 16:28:08 2022	1670102888	23	31028	31050	0
Sat Dec 03 16:34:43 2022	1670103283	13	31047	31060	0
Sat Dec 03 16:27:07 2022	1670102827	29	31038	31067	0
Sat Dec 03 16:32:43 2022	1670103163	10	31064	31073	0
Sat Dec 03 16:35:46 2022	1670103346	14	31062	31075	0
Sat Dec 03 16:28:41 2022	1670102921	8	31072	31080	0
Sat Dec 03 16:28:39 2022	1670102919	20	31065	31085	0
Sat Dec 03 16:27:37 2022	1670102857	10	31111	31122	0
Sat Dec 03 16:29:10 2022	1670102950	13	31111	31124	0
Sat Dec 03 16:26:06 2022	1670102766	60	31071	31131	0
Sat Dec 03 16:26:06 2022	1670102766	47	31089	31136	0
Sat Dec 03 16:28:10 2022	1670102890	10	31128	31138	0
Sat Dec 03 16:27:37 2022	1670102857	14	31135	31148	0
Sat Dec 03 16:26:37 2022	1670102797	115	31039	31154	0
Sat Dec 03 16:27:08 2022	1670102828	1071	30099	31170	0
Sat Dec 03 16:26:06 2022	1670102766	45	31130	31175	0
Sat Dec 03 16:33:15 2022	1670103195	14	31165	31179	0
Sat Dec 03 16:35:15 2022	1670103315	1016	30183	31199	0
Sat Dec 03 16:30:12 2022	1670103012	12	31210	31223	0
Sat Dec 03 16:32:13 2022	1670103133	15	31211	31225	0
Sat Dec 03 16:27:39 2022	1670102859	14	31236	31250	0
Sat Dec 03 16:32:43 2022	1670103163	19	31262	31281	1073
Sat Dec 03 16:34:14 2022	1670103254	51	31234	31285	0
Sat Dec 03 16:29:08 2022	1670102948	26	31264	31290	0
Sat Dec 03 16:26:06 2022	1670102766	45	31261	31306	0
Sat Dec 03 16:27:07 2022	1670102827	1070	30236	31307	0
Sat Dec 03 16:32:42 2022	1670103162	9	31308	31317	0
Sat Dec 03 16:30:10 2022	1670103010	12	31311	31323	0
Sat Dec 03 16:28:09 2022	1670102889	11	31313	31324	0
Sat Dec 03 16:26:37 2022	1670102797	20	31416	31437	0
Sat Dec 03 16:31:12 2022	1670103072	11	31448	31460	0
Sat Dec 03 16:33:43 2022	1670103223	12	31482	31494	0
Sat Dec 03 16:29:40 2022	1670102980	18	31488	31506	0
Sat Dec 03 16:26:06 2022	1670102766	50	31461	31512	0
Sat Dec 03 16:29:12 2022	1670102952	12	31570	31582	0
Sat Dec 03 16:29:10 2022	1670102950	11	31821	31832	0
Sat Dec 03 16:26:36 2022	1670102796	13	31892	31905	0
Sat Dec 03 16:27:37 2022	1670102857	15	32011	32026	0
Sat Dec 03 16:26:06 2022	1670102766	0	32062	32062	1073
Sat Dec 03 16:27:08 2022	1670102828	11	32064	32075	0
Sat Dec 03 16:34:40 2022	1670103280	12	32454	32467	0
Sat Dec 03 16:26:37 2022	1670102797	1050	31512	32562	0
