starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 21 18:57:26 2022	1669075046	0	22905	22905	6654
Mon Nov 21 18:57:11 2022	1669075031	0	22966	22966	18151
Mon Nov 21 18:59:36 2022	1669075176	0	23024	23024	1046
Mon Nov 21 18:59:32 2022	1669075172	0	23169	23169	905
Mon Nov 21 18:58:37 2022	1669075117	0	23387	23387	586
Mon Nov 21 18:57:44 2022	1669075064	0	23694	23694	710
Mon Nov 21 18:59:22 2022	1669075162	0	23711	23711	1127
Mon Nov 21 18:59:13 2022	1669075153	0	24001	24001	1120
Mon Nov 21 18:58:54 2022	1669075134	0	24017	24017	417
Mon Nov 21 18:59:32 2022	1669075172	0	24247	24247	934
Mon Nov 21 18:57:09 2022	1669075029	382	23954	24336	13019
Mon Nov 21 18:59:25 2022	1669075165	0	24341	24341	478
Mon Nov 21 18:59:25 2022	1669075165	0	24352	24352	833
Mon Nov 21 18:57:09 2022	1669075029	290	24176	24467	18784
Mon Nov 21 18:58:08 2022	1669075088	0	24524	24524	1377
Mon Nov 21 18:59:33 2022	1669075173	0	24585	24585	757
Mon Nov 21 18:57:33 2022	1669075053	0	24891	24891	539
Mon Nov 21 18:59:30 2022	1669075170	0	25112	25112	827
Mon Nov 21 18:57:09 2022	1669075029	204	24911	25115	12849
Mon Nov 21 18:59:31 2022	1669075171	0	25133	25133	852
Mon Nov 21 18:57:09 2022	1669075029	174	25167	25341	11234
Mon Nov 21 18:58:02 2022	1669075082	0	25515	25515	2583
Mon Nov 21 18:57:18 2022	1669075038	0	25674	25674	10848
Mon Nov 21 18:57:59 2022	1669075079	0	25742	25742	1868
Mon Nov 21 18:59:29 2022	1669075169	0	26070	26070	1699
Mon Nov 21 18:58:25 2022	1669075105	0	26092	26092	487
Mon Nov 21 18:57:35 2022	1669075055	0	26237	26237	1338
Mon Nov 21 18:58:37 2022	1669075117	0	26474	26474	998
Mon Nov 21 18:57:46 2022	1669075066	0	26586	26586	455
Mon Nov 21 18:59:28 2022	1669075168	0	26842	26842	936
Mon Nov 21 18:57:43 2022	1669075063	0	26903	26903	949
Mon Nov 21 18:57:52 2022	1669075072	0	27005	27005	568
Mon Nov 21 18:57:28 2022	1669075048	0	27263	27263	9910
Mon Nov 21 18:58:55 2022	1669075135	0	27342	27342	788
Mon Nov 21 18:58:40 2022	1669075120	0	27530	27530	1275
Mon Nov 21 18:59:29 2022	1669075169	0	27670	27670	2209
Mon Nov 21 18:59:29 2022	1669075169	0	27831	27831	1581
Mon Nov 21 18:59:26 2022	1669075166	0	28010	28010	688
Mon Nov 21 18:57:37 2022	1669075057	0	28043	28043	818
Mon Nov 21 18:57:34 2022	1669075054	0	28168	28168	1515
Mon Nov 21 18:57:09 2022	1669075029	291	27909	28199	18111
Mon Nov 21 18:57:09 2022	1669075029	179	28022	28201	21707
Mon Nov 21 18:59:17 2022	1669075157	0	28275	28275	597
Mon Nov 21 18:59:24 2022	1669075164	0	28353	28353	584
Mon Nov 21 18:57:59 2022	1669075079	0	28541	28541	2735
Mon Nov 21 18:59:12 2022	1669075152	0	28548	28548	660
Mon Nov 21 18:58:50 2022	1669075130	0	28623	28623	525
Mon Nov 21 18:57:52 2022	1669075072	0	29001	29001	472
Mon Nov 21 18:59:28 2022	1669075168	0	29030	29030	848
Mon Nov 21 18:58:38 2022	1669075118	0	29092	29092	725
Mon Nov 21 18:59:25 2022	1669075165	0	29132	29132	843
Mon Nov 21 18:59:15 2022	1669075155	0	29474	29474	912
Mon Nov 21 18:59:24 2022	1669075164	0	29514	29514	1046
