starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 18:44:58 2022	1670111098	0	2146	2146	2146
Sat Dec 03 18:45:15 2022	1670111115	0	2147	2147	2147
Sat Dec 03 18:45:03 2022	1670111103	0	2147	2147	2147
Sat Dec 03 18:45:02 2022	1670111102	0	2147	2147	2147
Sat Dec 03 18:45:02 2022	1670111102	0	2147	2147	2147
Sat Dec 03 18:45:02 2022	1670111102	0	2148	2148	2148
Sat Dec 03 18:44:58 2022	1670111098	0	2149	2149	2149
Sat Dec 03 18:45:02 2022	1670111102	0	2149	2149	2149
Sat Dec 03 18:45:14 2022	1670111114	0	2149	2149	2149
Sat Dec 03 18:45:02 2022	1670111102	0	2150	2150	2150
Sat Dec 03 18:45:02 2022	1670111102	0	2152	2152	2152
Sat Dec 03 18:45:03 2022	1670111103	0	2153	2153	2152
Sat Dec 03 18:45:03 2022	1670111103	0	2153	2153	2153
Sat Dec 03 18:45:14 2022	1670111114	0	2154	2154	2154
Sat Dec 03 18:45:07 2022	1670111107	0	2155	2155	2154
Sat Dec 03 18:45:14 2022	1670111114	0	2156	2156	2156
Sat Dec 03 18:44:58 2022	1670111098	0	2156	2156	2156
Sat Dec 03 18:44:58 2022	1670111098	0	2156	2156	2156
Sat Dec 03 18:44:59 2022	1670111099	0	2158	2158	2158
Sat Dec 03 18:45:01 2022	1670111101	0	2158	2158	2158
Sat Dec 03 18:44:58 2022	1670111098	0	2159	2159	2159
Sat Dec 03 18:44:59 2022	1670111099	0	2160	2160	2160
Sat Dec 03 18:44:59 2022	1670111099	0	2162	2162	2162
Sat Dec 03 18:44:59 2022	1670111099	0	2163	2163	2163
Sat Dec 03 18:45:02 2022	1670111102	0	2163	2163	2163
Sat Dec 03 18:44:59 2022	1670111099	0	2165	2165	2165
Sat Dec 03 18:44:59 2022	1670111099	0	2167	2167	2167
Sat Dec 03 18:44:59 2022	1670111099	0	2169	2169	2169
Sat Dec 03 18:44:59 2022	1670111099	0	2173	2173	2173
Sat Dec 03 18:44:59 2022	1670111099	0	2173	2173	2173
Sat Dec 03 18:45:01 2022	1670111101	0	2177	2177	2177
Sat Dec 03 18:45:05 2022	1670111105	0	2177	2177	2177
Sat Dec 03 18:45:05 2022	1670111105	0	2177	2177	2177
Sat Dec 03 18:45:02 2022	1670111102	0	2178	2178	2178
Sat Dec 03 18:45:01 2022	1670111101	0	2179	2179	2179
Sat Dec 03 18:45:05 2022	1670111105	0	2179	2179	2179
Sat Dec 03 18:45:01 2022	1670111101	0	2181	2181	2180
Sat Dec 03 18:45:00 2022	1670111100	0	2181	2181	2181
Sat Dec 03 18:45:01 2022	1670111101	0	2181	2181	2181
Sat Dec 03 18:45:00 2022	1670111100	0	2181	2181	2181
Sat Dec 03 18:44:58 2022	1670111098	0	2182	2182	2182
Sat Dec 03 18:45:01 2022	1670111101	0	2182	2182	2182
Sat Dec 03 18:45:00 2022	1670111100	0	2184	2184	2184
Sat Dec 03 18:45:01 2022	1670111101	0	2184	2184	2184
Sat Dec 03 18:45:05 2022	1670111105	0	2184	2184	2184
Sat Dec 03 18:45:01 2022	1670111101	0	2184	2184	2184
Sat Dec 03 18:45:01 2022	1670111101	0	2184	2184	2184
Sat Dec 03 18:45:05 2022	1670111105	0	2187	2187	2187
Sat Dec 03 18:45:05 2022	1670111105	0	2187	2187	2187
Sat Dec 03 18:45:00 2022	1670111100	0	2188	2188	2188
Sat Dec 03 18:44:57 2022	1670111097	0	2188	2188	2188
Sat Dec 03 18:45:00 2022	1670111100	0	2188	2188	2188
Sat Dec 03 18:45:05 2022	1670111105	0	2189	2189	2188
Sat Dec 03 18:45:05 2022	1670111105	0	2189	2189	2189
Sat Dec 03 18:45:00 2022	1670111100	0	2189	2189	2189
Sat Dec 03 18:45:14 2022	1670111114	0	2189	2189	2189
Sat Dec 03 18:45:04 2022	1670111104	0	2190	2190	2190
Sat Dec 03 18:44:57 2022	1670111097	39	2151	2190	2151
Sat Dec 03 18:45:14 2022	1670111114	0	2190	2190	2190
Sat Dec 03 18:45:00 2022	1670111100	0	2193	2193	2193
Sat Dec 03 18:45:05 2022	1670111105	0	2193	2193	2193
Sat Dec 03 18:45:00 2022	1670111100	0	2193	2193	2193
Sat Dec 03 18:44:58 2022	1670111098	0	2193	2193	2193
Sat Dec 03 18:45:04 2022	1670111104	0	2196	2196	2196
Sat Dec 03 18:44:57 2022	1670111097	0	2197	2197	2197
Sat Dec 03 18:45:04 2022	1670111104	0	2197	2197	2197
Sat Dec 03 18:45:14 2022	1670111114	0	2197	2197	2197
Sat Dec 03 18:45:04 2022	1670111104	0	2202	2202	2202
Sat Dec 03 18:45:14 2022	1670111114	0	2204	2204	2204
Sat Dec 03 18:45:04 2022	1670111104	0	2206	2206	2206
Sat Dec 03 18:44:59 2022	1670111099	0	2206	2206	2206
Sat Dec 03 18:45:04 2022	1670111104	0	2207	2207	2207
Sat Dec 03 18:45:00 2022	1670111100	0	2207	2207	2207
Sat Dec 03 18:45:04 2022	1670111104	0	2208	2208	2207
Sat Dec 03 18:45:13 2022	1670111113	0	2212	2212	2212
Sat Dec 03 18:45:04 2022	1670111104	0	2220	2220	2220
Sat Dec 03 18:45:04 2022	1670111104	0	2227	2227	2227
Sat Dec 03 18:45:04 2022	1670111104	0	2247	2247	2246
Sat Dec 03 18:45:13 2022	1670111113	0	2271	2271	2271
Sat Dec 03 18:45:03 2022	1670111103	0	2276	2276	2276
Sat Dec 03 18:45:12 2022	1670111112	0	2284	2284	2284
Sat Dec 03 18:45:13 2022	1670111113	0	2290	2290	2290
Sat Dec 03 18:44:57 2022	1670111097	41	2260	2301	2260
Sat Dec 03 18:45:13 2022	1670111113	0	2356	2356	2356
Sat Dec 03 18:45:12 2022	1670111112	0	2366	2366	2365
Sat Dec 03 18:45:13 2022	1670111113	0	2374	2374	2374
Sat Dec 03 18:45:13 2022	1670111113	0	2381	2381	2381
Sat Dec 03 18:45:12 2022	1670111112	0	2382	2382	2382
Sat Dec 03 18:45:12 2022	1670111112	0	2391	2391	2391
Sat Dec 03 18:45:12 2022	1670111112	0	2441	2441	2441
Sat Dec 03 18:45:09 2022	1670111109	0	2558	2558	2558
Sat Dec 03 18:45:10 2022	1670111110	0	2592	2592	2592
Sat Dec 03 18:45:10 2022	1670111110	0	2594	2594	2594
Sat Dec 03 18:45:10 2022	1670111110	0	2603	2603	2603
Sat Dec 03 18:45:10 2022	1670111110	0	2606	2606	2606
Sat Dec 03 18:45:10 2022	1670111110	0	2609	2609	2609
Sat Dec 03 18:45:10 2022	1670111110	0	2633	2633	2633
Sat Dec 03 18:45:10 2022	1670111110	0	2679	2679	2679
Sat Dec 03 18:45:10 2022	1670111110	0	2714	2714	2714
Sat Dec 03 18:45:10 2022	1670111110	0	2725	2725	2725
Sat Dec 03 18:45:11 2022	1670111111	0	2800	2800	2800
Sat Dec 03 18:45:11 2022	1670111111	0	2803	2803	2803
Sat Dec 03 18:45:11 2022	1670111111	0	2822	2822	2822
Sat Dec 03 18:45:11 2022	1670111111	0	2824	2824	2824
Sat Dec 03 18:45:11 2022	1670111111	0	2827	2827	2827
Sat Dec 03 18:45:11 2022	1670111111	0	2853	2853	2853
Sat Dec 03 18:45:11 2022	1670111111	0	2862	2862	2862
Sat Dec 03 18:45:11 2022	1670111111	0	2863	2863	2863
Sat Dec 03 18:45:10 2022	1670111110	0	2869	2869	2869
Sat Dec 03 18:45:11 2022	1670111111	0	2872	2872	2871
Sat Dec 03 18:45:16 2022	1670111116	0	2937	2937	2937
Sat Dec 03 18:45:17 2022	1670111117	0	2946	2946	2946
Sat Dec 03 18:45:16 2022	1670111116	0	2952	2952	2952
Sat Dec 03 18:45:16 2022	1670111116	0	2954	2954	2954
Sat Dec 03 18:45:16 2022	1670111116	0	2954	2954	2954
Sat Dec 03 18:45:16 2022	1670111116	0	2964	2964	2963
Sat Dec 03 18:45:16 2022	1670111116	0	2964	2964	2964
Sat Dec 03 18:45:16 2022	1670111116	0	2966	2966	2966
Sat Dec 03 18:45:17 2022	1670111117	0	2970	2970	2970
Sat Dec 03 18:45:17 2022	1670111117	0	2971	2971	2971
Sat Dec 03 18:45:16 2022	1670111116	0	2971	2971	2971
Sat Dec 03 18:45:17 2022	1670111117	0	2974	2974	2974
Sat Dec 03 18:45:16 2022	1670111116	0	2976	2976	2976
Sat Dec 03 18:45:17 2022	1670111117	0	2977	2977	2977
Sat Dec 03 18:45:17 2022	1670111117	0	2982	2982	2982
Sat Dec 03 18:45:17 2022	1670111117	0	2982	2982	2982
Sat Dec 03 18:45:15 2022	1670111115	0	2989	2989	2989
